,csGHI,csPOA,dc_power,ac_power,time_of_year
2018-02-18 05:25:00-07:00,0.0,0.0,0.0,0.0,0.1321251902587519
2018-02-18 05:26:00-07:00,0.0,0.0,0.0,0.0,0.13212709284627094
2018-02-18 05:27:00-07:00,0.0,0.0,0.0,0.0,0.13212899543378998
2018-02-18 05:28:00-07:00,0.0,0.0,0.0,0.0,0.132130898021309
2018-02-18 05:29:00-07:00,0.0,0.0,0.0,0.0,0.132132800608828
2018-02-18 05:30:00-07:00,0.0,0.0,0.0,0.0,0.13213470319634704
2018-02-18 05:31:00-07:00,0.0,0.0,0.0,0.0,0.13213660578386607
2018-02-18 05:32:00-07:00,0.0,0.0,0.0,0.0,0.1321385083713851
2018-02-18 05:33:00-07:00,0.0,0.0,0.0,0.0,0.13214041095890414
2018-02-18 05:34:00-07:00,0.0,0.0,0.0,0.0,0.13214231354642314
2018-02-18 05:35:00-07:00,0.0,0.0,0.0,0.0,0.13214421613394217
2018-02-18 05:36:00-07:00,0.0,0.0,0.0,0.0,0.1321461187214612
2018-02-18 05:37:00-07:00,0.0,0.0,0.0,0.0,0.13214802130898023
2018-02-18 05:38:00-07:00,0.0,0.0,0.0,0.0,0.13214992389649927
2018-02-18 05:39:00-07:00,0.0,0.0,0.0,0.0,0.13215182648401827
2018-02-18 05:40:00-07:00,0.0,0.0,0.0,0.0,0.1321537290715373
2018-02-18 05:41:00-07:00,0.0,0.0,0.0,0.0,0.13215563165905633
2018-02-18 05:42:00-07:00,0.0,0.0,0.0,0.0,0.13215753424657536
2018-02-18 05:43:00-07:00,0.0,0.0,0.0,0.0,0.1321594368340944
2018-02-18 05:44:00-07:00,0.0,0.0,0.0,0.0,0.1321613394216134
2018-02-18 05:45:00-07:00,0.0,0.0,0.0,0.0,0.13216324200913243
2018-02-18 05:46:00-07:00,0.0,0.0,0.0,0.0,0.13216514459665146
2018-02-18 05:47:00-07:00,0.0,0.0,0.0,0.0,0.1321670471841705
2018-02-18 05:48:00-07:00,0.0,0.0,0.0,0.0,0.13216894977168953
2018-02-18 05:49:00-07:00,0.0,0.0,0.0,0.0,0.13217085235920853
2018-02-18 05:50:00-07:00,0.0,0.0,0.0,0.0,0.13217275494672756
2018-02-18 05:51:00-07:00,0.0,0.0,0.0,0.0,0.1321746575342466
2018-02-18 05:52:00-07:00,0.0,0.0,0.0,0.0,0.13217656012176562
2018-02-18 05:53:00-07:00,0.0,0.0,0.0,0.0,0.13217846270928466
2018-02-18 05:54:00-07:00,0.0,0.0,0.0,0.0,0.13218036529680366
2018-02-18 05:55:00-07:00,0.0,0.0,0.0,0.0,0.1321822678843227
2018-02-18 05:56:00-07:00,0.0,0.0,0.0,0.0,0.13218417047184172
2018-02-18 05:57:00-07:00,0.0,0.0,0.0,0.0,0.13218607305936075
2018-02-18 05:58:00-07:00,0.0,0.0,0.0,0.0,0.13218797564687979
2018-02-18 05:59:00-07:00,0.0,0.0,0.0,0.0,0.1321898782343988
2018-02-18 06:00:00-07:00,0.0,0.0,0.0,0.0,0.13219178082191782
2018-02-18 06:01:00-07:00,0.0,0.0,0.0,0.0,0.13219368340943685
2018-02-18 06:02:00-07:00,0.0,0.0,0.0,0.0,0.13219558599695588
2018-02-18 06:03:00-07:00,0.0,0.0,0.0,0.0,0.1321974885844749
2018-02-18 06:04:00-07:00,0.0,0.0,0.0,0.0,0.13219939117199392
2018-02-18 06:05:00-07:00,0.0,0.0,0.0,0.0,0.13220129375951295
2018-02-18 06:06:00-07:00,0.0,0.0,0.0,0.0,0.13220319634703198
2018-02-18 06:07:00-07:00,0.0,0.0,0.0,0.0,0.132205098934551
2018-02-18 06:08:00-07:00,0.0,0.0,0.0,0.0,0.13220700152207002
2018-02-18 06:09:00-07:00,0.0,0.0,0.0,0.0,0.13220890410958905
2018-02-18 06:10:00-07:00,0.0,0.0,0.0,0.0,0.13221080669710808
2018-02-18 06:11:00-07:00,0.0,0.0,0.0,0.0,0.1322127092846271
2018-02-18 06:12:00-07:00,0.0,0.0,0.0,0.0,0.13221461187214614
2018-02-18 06:13:00-07:00,0.0,0.0,0.0,0.0,0.13221651445966515
2018-02-18 06:14:00-07:00,0.0,0.0,0.0,0.0,0.13221841704718418
2018-02-18 06:15:00-07:00,0.0,0.0,0.0,0.0,0.1322203196347032
2018-02-18 06:16:00-07:00,0.0,0.0,0.0,0.0,0.13222222222222224
2018-02-18 06:17:00-07:00,0.0,0.0,0.0,0.0,0.13222412480974127
2018-02-18 06:18:00-07:00,0.0,0.0,0.0,0.0,0.13222602739726028
2018-02-18 06:19:00-07:00,0.0,0.0,0.0,0.0,0.1322279299847793
2018-02-18 06:20:00-07:00,0.0,0.0,0.0,0.0,0.13222983257229834
2018-02-18 06:21:00-07:00,0.0,0.0,0.0,0.0,0.13223173515981737
2018-02-18 06:22:00-07:00,0.0,0.0,0.0,0.0,0.1322336377473364
2018-02-18 06:23:00-07:00,0.0,0.0,0.0,0.0,0.1322355403348554
2018-02-18 06:24:00-07:00,0.0,0.0,0.0,0.0,0.13223744292237444
2018-02-18 06:25:00-07:00,0.0,0.0,0.0,0.0,0.13223934550989347
2018-02-18 06:26:00-07:00,0.0,0.0,0.0,0.0,0.1322412480974125
2018-02-18 06:27:00-07:00,0.0,0.0,0.0,0.0,0.13224315068493153
2018-02-18 06:28:00-07:00,0.0,0.0,0.0,0.0,0.13224505327245054
2018-02-18 06:29:00-07:00,0.0,0.0,0.0,0.0,0.13224695585996957
2018-02-18 06:30:00-07:00,0.0,0.0,0.0,0.0,0.1322488584474886
2018-02-18 06:31:00-07:00,0.0,0.0,0.0,0.0,0.13225076103500763
2018-02-18 06:32:00-07:00,0.0,0.0,0.0,0.0,0.13225266362252666
2018-02-18 06:33:00-07:00,0.0,0.0,0.0,0.0,0.13225456621004567
2018-02-18 06:34:00-07:00,0.0,0.0,0.0,0.0,0.1322564687975647
2018-02-18 06:35:00-07:00,0.0,0.0,0.0,0.0,0.13225837138508373
2018-02-18 06:36:00-07:00,0.0,0.0,0.0,0.0,0.13226027397260276
2018-02-18 06:37:00-07:00,0.0,0.0,0.0,0.0,0.1322621765601218
2018-02-18 06:38:00-07:00,0.0,0.0,0.0,0.0,0.1322640791476408
2018-02-18 06:39:00-07:00,0.0,0.0,0.0,0.0,0.13226598173515983
2018-02-18 06:40:00-07:00,0.0,0.0,0.0,0.0,0.13226788432267886
2018-02-18 06:41:00-07:00,0.0,0.0,0.0,0.0,0.1322697869101979
2018-02-18 06:42:00-07:00,0.0,0.0,0.0,0.0,0.13227168949771692
2018-02-18 06:43:00-07:00,0.0,0.0,0.0,0.0,0.13227359208523592
2018-02-18 06:44:00-07:00,0.0,0.0,0.0,0.0,0.13227549467275496
2018-02-18 06:45:00-07:00,0.0,0.0,0.0,0.0,0.132277397260274
2018-02-18 06:46:00-07:00,0.0,0.0,0.0,0.0,0.13227929984779302
2018-02-18 06:47:00-07:00,0.0,0.0,0.0,0.0,0.13228120243531205
2018-02-18 06:48:00-07:00,0.0,0.0,0.0,0.0,0.13228310502283105
2018-02-18 06:49:00-07:00,0.0,0.0,0.0,0.0,0.13228500761035009
2018-02-18 06:50:00-07:00,0.0,0.0,0.0,0.0,0.13228691019786912
2018-02-18 06:51:00-07:00,7.099981926170685e-10,6.618475469820782e-10,1.2575103392659485e-09,1.2575103392659485e-09,0.13228881278538815
2018-02-18 06:52:00-07:00,0.0001564574600392981,0.00014584683061285667,0.0002771089781644277,0.0002771089781644277,0.13229071537290718
2018-02-18 06:53:00-07:00,0.009311758279588132,0.008680253611236168,0.016492481861348718,0.016492481861348718,0.13229261796042618
2018-02-18 06:54:00-07:00,0.07567622451618775,0.07054401557880781,0.13403362959973483,0.13403362959973483,0.13229452054794522
2018-02-18 06:55:00-07:00,0.2770304917171885,0.2582428424309377,0.49066140061878166,0.49066140061878166,0.13229642313546425
2018-02-18 06:56:00-07:00,0.6777949172627229,0.6318282328208698,1.2004736423596525,1.2004736423596525,0.13229832572298328
2018-02-18 06:57:00-07:00,1.3129165956077486,1.2238772397322295,2.325366755491236,2.325366755491236,0.1323002283105023
2018-02-18 06:58:00-07:00,2.1925607329536363,2.043865685581051,3.8833448026039967,3.8833448026039967,0.13230213089802131
2018-02-18 06:59:00-07:00,3.311124903018236,3.0865710893377396,5.864485069741705,5.864485069741705,0.13230403348554035
2018-02-18 07:00:00-07:00,4.654486056923312,4.338828198818322,8.243773577754812,8.243773577754812,0.13230593607305938
2018-02-18 07:01:00-07:00,6.204694190080121,5.783904342547137,10.98941825083956,10.98941825083956,0.1323078386605784
2018-02-18 07:02:00-07:00,7.94271925670094,7.404060054065631,14.0677141027247,14.0677141027247,0.13230974124809744
2018-02-18 07:03:00-07:00,9.849945769027102,9.181942310454785,17.445690389864094,17.445690389864094,0.13231164383561644
2018-02-18 07:04:00-07:00,11.90891958341323,11.101280672893077,21.09243327849685,21.09243327849685,0.13231354642313548
2018-02-18 07:05:00-07:00,14.103667358226595,13.147185079565338,24.97965165117414,24.97965165117414,0.1323154490106545
2018-02-18 07:06:00-07:00,16.41978087571158,15.3062244489884,29.081826453077962,29.081826453077962,0.13231735159817354
2018-02-18 07:07:00-07:00,18.844378032048432,17.56639031564541,33.37614159972628,33.37614159972628,0.13231925418569257
2018-02-18 07:08:00-07:00,21.366004185768894,19.917004868752965,37.842309250630635,37.842309250630635,0.13232115677321157
2018-02-18 07:09:00-07:00,23.974509386853875,33.98762256905094,64.57648288119678,64.57648288119678,0.1323230593607306
2018-02-18 07:10:00-07:00,26.660920729097356,41.17824466352218,78.23866486069214,78.23866486069214,0.13232496194824964
2018-02-18 07:11:00-07:00,29.417319757760346,48.44077353204972,92.03746971089446,92.03746971089446,0.13232686453576867
2018-02-18 07:12:00-07:00,32.236729597577785,55.70841351606337,105.8459856805204,105.8459856805204,0.1323287671232877
2018-02-18 07:13:00-07:00,35.11301354762933,62.940221486644646,119.58642082462482,119.58642082462482,0.1323306697108067
2018-02-18 07:14:00-07:00,38.04078531566518,70.11218286056094,133.2131474350658,133.2131474350658,0.13233257229832573
2018-02-18 07:15:00-07:00,41.015330266801115,77.2113085323294,146.70148621142584,146.70148621142584,0.13233447488584477
2018-02-18 07:16:00-07:00,44.032536698766954,84.2317373796612,160.04030102135627,160.04030102135627,0.1323363774733638
2018-02-18 07:17:00-07:00,47.088836033485315,91.17217062156384,173.2271241809713,173.2271241809713,0.13233828006088283
2018-02-18 07:18:00-07:00,50.1811508246552,98.03419112209426,186.2649631319791,186.2649631319791,0.13234018264840183
2018-02-18 07:19:00-07:00,53.31445366404172,104.84942052762975,199.2138990024965,199.2138990024965,0.13234208523592086
2018-02-18 07:20:00-07:00,56.46875634725601,111.55606388756927,211.9565213863816,211.9565213863816,0.1323439878234399
2018-02-18 07:21:00-07:00,59.64884809293146,118.18477764245449,224.55107752066354,224.55107752066354,0.13234589041095893
2018-02-18 07:22:00-07:00,62.85238218947764,124.73853740251081,237.00322106477054,237.00322106477054,0.13234779299847793
2018-02-18 07:23:00-07:00,66.07723658973455,131.22031512150426,249.31859873085807,249.31859873085807,0.13234969558599696
2018-02-18 07:24:00-07:00,69.32148474054604,137.6329704952328,261.5026439409423,261.5026439409423,0.132351598173516
2018-02-18 07:25:00-07:00,72.58337164228583,143.97919660551048,273.5604735504699,273.5604735504699,0.13235350076103503
2018-02-18 07:26:00-07:00,75.86129385458287,150.26149876082422,285.49684764556605,285.49684764556605,0.13235540334855406
2018-02-18 07:27:00-07:00,79.15378255687412,156.4821929506822,297.3161666062962,297.3161666062962,0.13235730593607306
2018-02-18 07:28:00-07:00,82.45948903132765,162.6434152415037,309.022488958857,309.022488958857,0.1323592085235921
2018-02-18 07:29:00-07:00,85.77717210650158,168.74713665865562,320.6195596514457,320.6195596514457,0.13236111111111112
2018-02-18 07:30:00-07:00,89.10568721445745,174.79518019652508,332.11084237339765,332.11084237339765,0.13236301369863016
2018-02-18 07:31:00-07:00,92.44397679638213,180.78923796508124,343.49955213365433,343.49955213365433,0.1323649162861492
2018-02-18 07:32:00-07:00,95.79106184921835,186.73088735690249,354.78868597811476,354.78868597811476,0.1323668188736682
2018-02-18 07:33:00-07:00,99.1460344456116,192.62160566857528,365.98105077029305,365.98105077029305,0.13236872146118722
2018-02-18 07:34:00-07:00,102.5080510923976,198.46278295694012,377.07928761818624,377.07928761818624,0.13237062404870625
2018-02-18 07:35:00-07:00,105.87632681645789,204.25573311553052,388.085892919508,388.085892919508,0.13237252663622529
2018-02-18 07:36:00-07:00,109.2501298837159,210.0017032697416,399.003236212509,399.003236212509,0.13237442922374432
2018-02-18 07:37:00-07:00,112.62877707212598,215.70188164985348,409.8335751347216,409.8335751347216,0.13237633181126332
2018-02-18 07:38:00-07:00,116.01162943303858,221.35740412871502,420.57906784455855,420.57906784455855,0.13237823439878235
2018-02-18 07:39:00-07:00,119.3980884820685,226.96935960814594,431.2417832554773,431.2417832554773,0.13238013698630138
2018-02-18 07:40:00-07:00,122.78759276990239,232.53879443151908,441.82370941988626,441.82370941988626,0.13238203957382041
2018-02-18 07:41:00-07:00,126.17961479014635,238.0667159842701,452.32676037011316,452.32676037011316,0.13238394216133945
2018-02-18 07:42:00-07:00,129.573658186946,243.55409562565404,462.7527816887427,462.7527816887427,0.13238584474885845
2018-02-18 07:43:00-07:00,132.96925522936863,249.00187107508623,473.10355504266386,473.10355504266386,0.13238774733637748
2018-02-18 07:44:00-07:00,136.36596452303456,254.41094835713508,483.3808018785566,483.3808018785566,0.1323896499238965
2018-02-18 07:45:00-07:00,139.76336893534636,259.7822033970005,493.5861864543009,493.5861864543009,0.13239155251141554
2018-02-18 07:46:00-07:00,143.16107371036514,265.11648333706864,503.72131834043046,503.72131834043046,0.13239345509893458
2018-02-18 07:47:00-07:00,146.5587047543889,270.414607636643,513.7877545096217,513.7877545096217,0.13239535768645358
2018-02-18 07:48:00-07:00,149.955907075344,275.67736900530974,523.7870011100886,523.7870011100886,0.1323972602739726
2018-02-18 07:49:00-07:00,153.35234335931804,280.9055342075469,533.720514994339,533.720514994339,0.13239916286149164
2018-02-18 07:50:00-07:00,156.74769267149728,286.0998447723431,543.5897050674519,543.5897050674519,0.13240106544901067
2018-02-18 07:51:00-07:00,160.14164926890695,291.2610176323333,553.3959335014332,553.3959335014332,0.1324029680365297
2018-02-18 07:52:00-07:00,163.53392151421764,296.38974571245876,563.1405168536716,563.1405168536716,0.1324048706240487
2018-02-18 07:53:00-07:00,166.92423088050793,301.48669848266024,572.8247271170544,572.8247271170544,0.13240677321156774
2018-02-18 07:54:00-07:00,170.3123110393277,306.55252248807165,582.4497927273361,582.4497927273361,0.13240867579908677
2018-02-18 07:55:00-07:00,173.69790702295936,311.58784186288983,592.0168995394907,592.0168995394907,0.1324105783866058
2018-02-18 07:56:00-07:00,177.08077445500084,316.5932588361936,601.5271917887678,601.5271917887678,0.13241248097412484
2018-02-18 07:57:00-07:00,180.4606788422414,321.5693542326807,610.9817730420934,610.9817730420934,0.13241438356164384
2018-02-18 07:58:00-07:00,183.83739492329454,326.5707474862996,620.4844202239692,620.4844202239692,0.13241628614916287
2018-02-18 07:59:00-07:00,187.21070606768438,331.0057817778386,628.9109853778933,628.9109853778933,0.1324181887366819
2018-02-18 08:00:00-07:00,190.58040372147542,335.4839864577249,637.4195742696772,637.4195742696772,0.13242009132420093
2018-02-18 08:01:00-07:00,193.94628689597474,339.99630310792475,645.9929759050569,645.9929759050569,0.13242199391171997
2018-02-18 08:02:00-07:00,197.30816169423923,344.5347103544998,654.6159496735496,654.6159496735496,0.13242389649923897
2018-02-18 08:03:00-07:00,200.665840873963,349.09219065661256,663.2751622475639,663.2751622475639,0.132425799086758
2018-02-18 08:04:00-07:00,204.0191434420742,353.66266775994245,671.9590687438906,671.9590687438906,0.13242770167427703
2018-02-18 08:05:00-07:00,207.36789427941787,358.2409272788827,680.6577618298771,680.6577618298771,0.13242960426179606
2018-02-18 08:06:00-07:00,210.71192379225607,362.82252951920515,689.3628060864897,689.3628060864897,0.1324315068493151
2018-02-18 08:07:00-07:00,214.051067589459,367.40372092419693,698.0670697559742,698.0670697559742,0.1324334094368341
2018-02-18 08:08:00-07:00,217.3851661816848,371.9813483845754,706.7645619306933,706.7645619306933,0.13243531202435313
2018-02-18 08:09:00-07:00,220.71406470266135,376.5527790451079,715.4502801857051,715.4502801857051,0.13243721461187216
2018-02-18 08:10:00-07:00,224.03761264887075,381.1158270563717,724.1200714071063,724.1200714071063,0.1324391171993912
2018-02-18 08:11:00-07:00,227.35566363803804,385.6686878980421,732.77050700628,732.77050700628,0.13244101978691022
2018-02-18 08:12:00-07:00,230.6680751834969,390.20988033312244,741.3987726329326,741.3987726329326,0.13244292237442923
2018-02-18 08:13:00-07:00,233.9747084837296,394.73819569618075,750.0025718227434,750.0025718227434,0.13244482496194826
2018-02-18 08:14:00-07:00,237.27542822651867,399.2526540041959,758.5800426079722,758.5800426079722,0.1324467275494673
2018-02-18 08:15:00-07:00,240.57010240550423,403.7524662638125,767.1296859012438,767.1296859012438,0.13244863013698632
2018-02-18 08:16:00-07:00,243.85860214867745,408.23700231020854,775.6503043893962,775.6503043893962,0.13245053272450535
2018-02-18 08:17:00-07:00,247.14080155883613,412.70576351773343,784.1409506836935,784.1409506836935,0.13245243531202436
2018-02-18 08:18:00-07:00,250.41657756316738,417.1583597501684,792.60088352532,792.60088352532,0.1324543378995434
2018-02-18 08:19:00-07:00,253.68580977295244,421.5944899741178,801.0295309508239,801.0295309508239,0.13245624048706242
2018-02-18 08:20:00-07:00,256.9483803524555,426.01392601215707,809.4264594230984,809.4264594230984,0.13245814307458145
2018-02-18 08:21:00-07:00,260.2041738951988,430.41649896964384,817.7913480423233,817.7913480423233,0.13246004566210048
2018-02-18 08:22:00-07:00,263.4530773084952,434.8020879310813,826.1239670690545,826.1239670690545,0.1324619482496195
2018-02-18 08:23:00-07:00,266.6949797050006,439.17061057201374,834.4241600868261,834.4241600868261,0.13246385083713852
2018-02-18 08:24:00-07:00,269.9297723005633,443.52201538233777,842.6918292264418,842.6918292264418,0.13246575342465755
2018-02-18 08:25:00-07:00,273.15734831852404,447.85627524255125,850.9269229608474,850.9269229608474,0.13246765601217658
2018-02-18 08:26:00-07:00,276.37760289937034,452.173382130849,859.1294260486131,859.1294260486131,0.1324695585996956
2018-02-18 08:27:00-07:00,279.5904330163258,456.47334277584696,867.2993512741092,867.2993512741092,0.13247146118721462
2018-02-18 08:28:00-07:00,282.79573739538284,460.75617509519424,875.436732680869,875.436732680869,0.13247336377473365
2018-02-18 08:29:00-07:00,285.99341643992017,465.02190528821393,883.5416200476064,883.5416200476064,0.13247526636225268
2018-02-18 08:30:00-07:00,289.1833721604867,469.2705654729408,891.6140743985876,891.6140743985876,0.1324771689497717
2018-02-18 08:31:00-07:00,292.36550810751226,473.5021917709271,899.6541643647614,899.6541643647614,0.13247907153729074
2018-02-18 08:32:00-07:00,295.53972930841485,477.7168227650906,907.6619632536722,907.6619632536722,0.13248097412480975
2018-02-18 08:33:00-07:00,298.7059422084808,481.91449826512587,915.6375467037392,915.6375467037392,0.13248287671232878
2018-02-18 08:34:00-07:00,301.86405461459316,486.0952583251771,923.5809908178364,923.5809908178364,0.1324847792998478
2018-02-18 08:35:00-07:00,305.01397564209276,490.25914246974344,931.4923706925125,931.4923706925125,0.13248668188736684
2018-02-18 08:36:00-07:00,308.1556156650544,494.4061890913963,939.371759273653,939.371759273653,0.13248858447488587
2018-02-18 08:37:00-07:00,311.2888862688586,498.5364349876523,947.2192264765393,947.2192264765393,0.13249048706240488
2018-02-18 08:38:00-07:00,314.4137002050263,502.6499150116275,955.0348385220922,955.0348385220922,0.1324923896499239
2018-02-18 08:39:00-07:00,317.5299713495667,506.74666181773966,962.8186574537053,962.8186574537053,0.13249429223744294
2018-02-18 08:40:00-07:00,320.63761466249724,510.8267056809899,970.5707407938808,970.5707407938808,0.13249619482496197
2018-02-18 08:41:00-07:00,323.7365461498332,514.8900743778836,978.2911413179788,978.2911413179788,0.13249809741248098
2018-02-18 08:42:00-07:00,326.8266828277537,518.9367931167421,985.9799069218101,985.9799069218101,0.1325
2018-02-18 08:43:00-07:00,329.9079426885939,522.96688450713,993.6370805635471,993.6370805635471,0.13250190258751904
2018-02-18 08:44:00-07:00,332.98024466865235,526.980368560477,1001.2627002649064,1001.2627002649064,0.13250380517503807
2018-02-18 08:45:00-07:00,336.04350861708036,530.9772627141044,1008.8567991567984,1008.8567991567984,0.1325057077625571
2018-02-18 08:46:00-07:00,339.0976552673748,534.9575818761214,1016.4194055646307,1016.4194055646307,0.1325076103500761
2018-02-18 08:47:00-07:00,342.14260620958987,538.9213384834884,1023.950543118628,1023.950543118628,0.13250951293759514
2018-02-18 08:48:00-07:00,345.1782838640071,542.8685425711087,1031.4502308851065,1031.4502308851065,0.13251141552511417
2018-02-18 08:49:00-07:00,348.2046114566097,546.7992018497621,1038.918483514548,1038.918483514548,0.1325133181126332
2018-02-18 08:50:00-07:00,351.2215129953111,550.7133217887059,1046.3553113985413,1046.3553113985413,0.13251522070015223
2018-02-18 08:51:00-07:00,354.2289132473715,554.6109057019369,1053.76072083368,1053.76072083368,0.13251712328767123
2018-02-18 08:52:00-07:00,357.2267377183947,558.4919548373966,1061.1347141910537,1061.1347141910537,0.13251902587519027
2018-02-18 08:53:00-07:00,360.21491263185504,562.3564684660826,1068.477290085557,1068.477290085557,0.1325209284627093
2018-02-18 08:54:00-07:00,363.1933649099199,566.2044439715837,1075.7884435460091,1075.7884435460091,0.13252283105022833
2018-02-18 08:55:00-07:00,366.16202215491506,570.0358769381975,1083.0681661825752,1083.0681661825752,0.13252473363774736
2018-02-18 08:56:00-07:00,369.1208126321872,573.8507612384988,1090.3164463531477,1090.3164463531477,0.13252663622526636
2018-02-18 08:57:00-07:00,372.06966525329506,577.6490891180433,1097.5332693242824,1097.5332693242824,0.1325285388127854
2018-02-18 08:58:00-07:00,375.0085095602525,581.4308512782939,1104.7186174287583,1104.7186174287583,0.13253044140030443
2018-02-18 08:59:00-07:00,377.9372757105272,585.1960369570365,1111.8724702183695,1111.8724702183695,0.13253234398782346
2018-02-18 09:00:00-07:00,380.855894462564,588.944634005804,1118.9948046110276,1118.9948046110276,0.1325342465753425
