,csGHI,csPOA,dc_power,ac_power,time_of_year
2016-02-18 07:30:00-07:00,87.01266272589544,172.09720940211457,326.9846978640177,326.9846978640177,0.1320013661202186
2016-02-18 07:31:00-07:00,90.34006094454945,178.1453019989591,338.47607379802224,338.47607379802224,0.13200326350941108
2016-02-18 07:32:00-07:00,93.67678765584299,184.1390043408855,349.8641082476824,349.8641082476824,0.13200516089860354
2016-02-18 07:33:00-07:00,97.02189436835343,190.07989812211358,361.1518064320158,361.1518064320158,0.13200705828779602
2016-02-18 07:34:00-07:00,100.37450078999174,195.9694673220082,372.3419879118156,372.3419879118156,0.13200895567698848
2016-02-18 07:35:00-07:00,103.7337885050608,201.80911062330577,383.437310184281,383.437310184281,0.13201085306618096
2016-02-18 07:36:00-07:00,107.09899533643939,207.60015205025152,394.4402888954779,394.4402888954779,0.13201275045537342
2016-02-18 07:37:00-07:00,110.46941030613011,213.34384995743483,405.35331491912615,405.35331491912615,0.1320146478445659
2016-02-18 07:38:00-07:00,113.84436912211082,219.04140454695852,416.1786686392212,416.1786686392212,0.13201654523375836
2016-02-18 07:39:00-07:00,117.22325012595418,224.69396409789846,426.91853178600707,426.91853178600707,0.13201844262295084
2016-02-18 07:40:00-07:00,120.60547064919626,230.3026300984883,437.57499718712774,437.57499718712774,0.1320203400121433
2016-02-18 07:41:00-07:00,123.99048373046622,235.86846145239508,448.1500767595507,448.1500767595507,0.13202223740133578
2016-02-18 07:42:00-07:00,127.37777515387782,241.3924779176485,458.6457080435322,458.6457080435322,0.13202413479052824
2016-02-18 07:43:00-07:00,130.76686077194375,246.87566291292285,469.0637595345534,469.0637595345534,0.13202603217972073
2016-02-18 07:44:00-07:00,134.15728408260625,252.3189658105024,479.40603503995453,479.40603503995453,0.13202792956891318
2016-02-18 07:45:00-07:00,137.54861403375506,257.7233038172908,489.6742772528525,489.6742772528525,0.13202982695810567
2016-02-18 07:46:00-07:00,140.94044303003233,263.08956352542424,499.870170698306,499.870170698306,0.13203172434729812
2016-02-18 07:47:00-07:00,144.33238512142924,268.41860220328135,509.99534418623455,509.99534418623455,0.1320336217364906
2016-02-18 07:48:00-07:00,147.7240743555319,273.71124888496956,520.0513728814421,520.0513728814421,0.13203551912568307
2016-02-18 07:49:00-07:00,151.1151632757008,278.9683053024457,530.0397800746468,530.0397800746468,0.13203741651487555
2016-02-18 07:50:00-07:00,154.50532155106748,284.19054669870883,539.9620387275468,539.9620387275468,0.132039313904068
2016-02-18 07:51:00-07:00,157.8942347259206,289.3787225529692,549.8195728506415,549.8195728506415,0.1320412112932605
2016-02-18 07:52:00-07:00,161.28160307562842,294.53355723900955,559.6137587541181,559.6137587541181,0.13204310868245295
2016-02-18 07:53:00-07:00,164.667140559361,299.65575063622913,569.3459262088353,569.3459262088353,0.13204500607164543
2016-02-18 07:54:00-07:00,168.05057386087964,304.7459787084376,579.0173595460313,579.0173595460313,0.1320469034608379
2016-02-18 07:55:00-07:00,171.4316415082695,309.8048940595079,588.629298713065,588.629298713065,0.13204880085003037
2016-02-18 07:56:00-07:00,174.81009306527102,314.8331264739519,598.1829403005086,598.1829403005086,0.13205069823922286
2016-02-18 07:57:00-07:00,178.18568838810688,319.8312834491528,607.6794385533904,607.6794385533904,0.13205259562841531
2016-02-18 07:58:00-07:00,181.55819694191015,324.79995072337334,617.1199063744094,617.1199063744094,0.1320544930176078
2016-02-18 07:59:00-07:00,184.92739717055312,329.6278538140426,626.292922246681,626.292922246681,0.13205639040680026
2016-02-18 08:00:00-07:00,188.29307591557927,334.07517524182117,634.7428329594602,634.7428329594602,0.13205828779599274
2016-02-18 08:01:00-07:00,191.6550278804937,338.5628176672378,643.2693535677519,643.2693535677519,0.1320601851851852
2016-02-18 08:02:00-07:00,195.01305513538253,343.0820106629654,651.8558202596342,651.8558202596342,0.13206208257437768
2016-02-18 08:03:00-07:00,198.36696665854254,347.62501942626807,660.4875369099093,660.4875369099093,0.13206397996357014
2016-02-18 08:04:00-07:00,201.71657791347295,352.1851001677138,669.1516903186563,669.1516903186563,0.13206587735276262
2016-02-18 08:05:00-07:00,205.06171045582138,356.7564305948395,677.8372181301951,677.8372181301951,0.13206777474195508
2016-02-18 08:06:00-07:00,208.4021915696015,361.33402680426565,686.5346509281047,686.5346509281047,0.13206967213114756
2016-02-18 08:07:00-07:00,211.73785392960264,365.9136547434262,695.2359440125098,695.2359440125098,0.13207156952034002
2016-02-18 08:08:00-07:00,215.06853528760578,370.4917418723166,703.9343095574015,703.9343095574015,0.1320734669095325
2016-02-18 08:09:00-07:00,218.39407818143317,375.06529269964693,712.6240561293292,712.6240561293292,0.13207536429872496
2016-02-18 08:10:00-07:00,221.71432966341843,379.6318104006386,721.3004397612133,721.3004397612133,0.13207726168791745
2016-02-18 08:11:00-07:00,225.02914104859425,384.1892256741213,729.9595287808304,729.9595287808304,0.1320791590771099
2016-02-18 08:12:00-07:00,228.338367679514,388.7358332554646,738.5980831853827,738.5980831853827,0.1320810564663024
2016-02-18 08:13:00-07:00,231.64186870701445,393.2702360158438,747.2134484301033,747.2134484301033,0.13208295385549484
2016-02-18 08:14:00-07:00,234.93950688624395,397.7912962694654,755.8034629119843,755.8034629119843,0.13208485124468733
2016-02-18 08:15:00-07:00,238.2311483857135,402.29809372957243,764.3663780861876,764.3663780861876,0.13208674863387979
2016-02-18 08:16:00-07:00,241.516662608837,406.78988947021884,772.9007899934157,772.9007899934157,0.13208864602307227
2016-02-18 08:17:00-07:00,244.79592202795968,411.26609522651705,781.4055809303824,781.4055809303824,0.13209054341226473
2016-02-18 08:18:00-07:00,248.06880202797154,415.72624737561875,789.8798700136756,789.8798700136756,0.1320924408014572
2016-02-18 08:19:00-07:00,251.3351807604872,420.1699849862388,798.3229714738536,798.3229714738536,0.13209433819064967
2016-02-18 08:20:00-07:00,254.5949390075282,424.59703137291496,806.7343596085384,806.7343596085384,0.13209623557984215
2016-02-18 08:21:00-07:00,257.8479600533528,429.0071786483702,815.1136394319034,815.1136394319034,0.1320981329690346
2016-02-18 08:22:00-07:00,261.09412956392396,433.40027482739794,823.4605221720561,823.4605221720561,0.1321000303582271
2016-02-18 08:23:00-07:00,264.33333547497085,437.77621309465724,831.7748048798488,831.7748048798488,0.13210192774741958
2016-02-18 08:24:00-07:00,267.5654678856745,442.1349228942383,840.0563534990528,840.0563534990528,0.13210382513661204
2016-02-18 08:25:00-07:00,270.7904189594666,446.47636255426494,848.3050888531034,848.3050888531034,0.13210572252580452
2016-02-18 08:26:00-07:00,274.00808283034416,450.8005131967321,856.520975073791,856.520975073791,0.13210761991499698
2016-02-18 08:27:00-07:00,277.2183555152973,455.1073737238637,864.7040100753411,864.7040100753411,0.13210951730418946
2016-02-18 08:28:00-07:00,280.42113483167054,459.39695670150115,872.8542177328522,872.8542177328522,0.13211141469338192
2016-02-18 08:29:00-07:00,283.6163203187796,463.66928498883635,880.9716414787891,880.9716414787891,0.1321133120825744
2016-02-18 08:30:00-07:00,286.80381316515934,467.92438899131423,889.056339083497,889.056339083497,0.13211520947176686
2016-02-18 08:31:00-07:00,289.9835161392065,472.1623044274958,897.1083784122421,897.1083784122421,0.13211710686095934
2016-02-18 08:32:00-07:00,293.155333523831,476.38307052293663,905.1278339935797,905.1278339935797,0.1321190042501518
2016-02-18 08:33:00-07:00,296.3191710553241,480.58672855800944,913.1147842602179,913.1147842602179,0.13212090163934428
2016-02-18 08:34:00-07:00,299.4749358651388,484.7733207061438,921.0693093416733,921.0693093416733,0.13212279902853674
2016-02-18 08:35:00-07:00,302.6225364249345,488.9428891121863,928.991489313154,928.991489313154,0.13212469641772923
2016-02-18 08:36:00-07:00,305.76188249514337,493.09547516906105,936.8814028212159,936.8814028212159,0.13212659380692168
2016-02-18 08:37:00-07:00,308.89288507587827,497.2311189555079,944.7391260154651,944.7391260154651,0.13212849119611417
2016-02-18 08:38:00-07:00,312.01545636044045,501.3498588063212,952.5647317320103,952.5647317320103,0.13213038858530662
2016-02-18 08:39:00-07:00,315.1295096921906,505.45173099234194,960.3582888854497,960.3582888854497,0.1321322859744991
2016-02-18 08:40:00-07:00,318.2349595223432,509.5367694859923,968.1198620233853,968.1198620233853,0.13213418336369157
2016-02-18 08:41:00-07:00,321.3317213715004,513.6050058009489,975.849511021803,975.849511021803,0.13213608075288405
2016-02-18 08:42:00-07:00,324.4197117917991,517.6564688868455,983.5472908850064,983.5472908850064,0.1321379781420765
2016-02-18 08:43:00-07:00,327.4988483324612,521.6911850728519,991.2132516384187,991.2132516384187,0.132139875531269
2016-02-18 08:44:00-07:00,330.56904950606764,525.7091780461906,998.8474382877621,998.8474382877621,0.13214177292046145
2016-02-18 08:45:00-07:00,333.6302347568439,529.7104688603982,1006.4498908347565,1006.4498908347565,0.13214367030965393
2016-02-18 08:46:00-07:00,336.6823244310073,533.6950759672782,1014.0206443378285,1014.0206443378285,0.1321455676988464
2016-02-18 08:47:00-07:00,339.72523974816636,537.6630152657472,1021.5597290049195,1021.5597290049195,0.13214746508803887
2016-02-18 08:48:00-07:00,342.75890277416084,541.6143001641758,1029.067170311934,1029.067170311934,0.13214936247723136
2016-02-18 08:49:00-07:00,345.78323639570215,545.5489416536034,1036.5429891418464,1036.5429891418464,0.13215125986642381
